url,title,teaser,content,date,source
https://www.wort.lu/wirtschaft/am-neuen-alten-sitz-der-cfl-wird-weiter-gebaut/67693377.html,Am neuen alten Sitz der CFL wird weiter gebaut,Die Renovierungs- und Erweiterungsarbeiten des Sitzes an der Place de la Gare werden noch bis Sommer 2027 dauern. Ein kleiner Rundgang durch eine ganz besondere Baustelle.,"Die Renovierungs- und Erweiterungsarbeiten des Sitzes an der Place de la Gare werden noch bis Sommer 2027 dauern. Ein kleiner Rundgang durch eine ganz besondere Baustelle.
Seit Monaten prägen sie das Bild an der Place de la Gare. Zwei Kräne, die an einer der derzeit ungewöhnlichsten Baustellen in Luxemburg arbeiten: dem zukünftigen Sitz der CFL.
„Es ist ein komplexes Projekt, mitten im Stadtzentrum, mit Gebäuden auf der einen Seite und dem Eisenbahnbetrieb auf der anderen. (...) Es ist eine echte Herausforderung, auf so engem Raum zu arbeiten, insbesondere was den Sicherheitsaspekt betrifft, der für uns eine nicht verhandelbare Priorität gegenüber den Bauarbeitern und den Eisenbahnbetrieben in der Nähe darstellt“, fasst Roxane Prévost, Direktorin von CFL Immo, der für das Immobilienvermögen zuständigen Tochtergesellschaft des Eisenbahnkonzerns, zusammen.
Es war undenkbar, dieses Gebäude zu entfernen, so als hätte es nie existiert.
Das Gebäude, das hier vor den Bauarbeiten stand, ist den Luxemburgern wohlbekannt: Es war das Hotel der Generaldirektion. „Es war in seiner Nutzung veraltet, denn das Gebäude war wirklich wie in einem Hotel konfiguriert, mit langen Korridoren und abgeschotteten Büros, die auf beiden Seiten verteilt waren. (...) Um eine neue Generation von Mitarbeitern und Mitarbeiterinnen anzuziehen und uns an die Veränderungen in der Arbeitswelt anzupassen, mussten wir die Arbeitsumgebung ändern“, fährt Roxane Prévost fort.
Dennoch kam es nicht infrage, die Vergangenheit abzuschreiben. „Es war undenkbar, dieses Gebäude zu entfernen, als ob es nie existiert hätte.“ Das wäre auch gar nicht so einfach gewesen: Das ehemalige Hotel der Generaldirektion wurde vom Kulturministerium als historisches Denkmal eingestuft und von der Stadt Luxemburg unter Schutz gestellt.
Aus diesem Grund wurde die Fassade zum Bahnhofsvorplatz hin erhalten, ebenso wie die gesamte Fassadenstruktur des Gebäudeteils, der parallel zu den Bahngleisen verläuft.
1 / 5 Das alte Gebäude war nicht mehr geeignet. Entfernt werden konnte es allerdings auch nicht. Foto: Gerry Huberty
2 / 5 Hinter den Fassaden herrscht derzeit noch eine große Leere. Sie wird aber bald gefüllt sein, mit den verschiedenen Ebenen des Gebäudes. Foto: Gerry Huberty
3 / 5 Am neuen Sitz werden 1.000 Personen untergebracht. Foto: Gerry Huberty
4 / 5 Im alten Gebäude war Platz für nur 450 Personen. Foto: Gerry Huberty
5 / 5 Neben offenen Büroflächen wird der zukünftige Sitz auch zahlreiche Räume für die Zusammenarbeit und ein Betriebsrestaurant bieten. Foto: Gerry Huberty
Nachdem die Entscheidung, den Ort neu zu überdenken, gefallen war, ging es daran, sich den künftigen Sitz der CFL vorzustellen. „Wir berücksichtigten das Wachstum des CFL-Personals und die Veränderungen im Arbeitsumfeld. Das alte Gebäude war für beide Aspekte nicht mehr geeignet. Die Gesamtfläche der alten Konfiguration betrug 11.500 m², bei einer Kapazität von maximal 450 Personen. Wir haben mit der Stadt Luxemburg und dem Institut national pour le patrimoine architectural (Inpa) zusammengearbeitet, um die Volumetrie des neuen Projekts festzulegen und die Unterbringung von 1.000 Personen zu ermöglichen“, erläuterte Prévost im Detail.
Im Jahr 2020 wurde eine europaweite Ausschreibung für die Renovierung und Erweiterung des Gebäudes veröffentlicht. Vierzehn Architektenteams antworteten darauf, fünf wurden ausgewählt, und Anfang 2022 erhielt schließlich das luxemburgische Architektur- und Städtebaukonsortium Metaform und die Ingenieurbüros Inca und Boydens den Zuschlag.
Das Projekt trägt nicht nur zur städtebaulichen Erneuerung des Bahnhofsbereichs bei (die Cité de la Sécurité sociale, der Sitz der Post oder das Marriott Hotel Alfa , um nur einige zu nennen), sondern ermöglicht auch eine Neugestaltung der Zugänglichkeit der Rue du Chemin de Fer.
Eines unserer Anliegen ist es, die CO₂-Bilanz des Projekts so gering wie möglich zu halten und daher den ganzen Beton, der in den 50er Jahren gegossen wurde, zu erhalten.
„Das ist das andere Interesse an diesem Projekt: die Neugestaltung der Rue du Chemin de Fer, die verbreitert wurde, mit einem direkten Zugang zum Bahnsteig 1 für Personen mit eingeschränkter Mobilität (PMR), Personen mit Kinderwagen und Fahrrädern. (...) Die Verkehrsrichtung der Straße wird sich nicht ändern“, erklärte Stéphane Malvy, Projektleiter bei CFL Immo. Er fügt hinzu: „Das neue Gebäude wird einen Parkplatz mit 70 Plätzen umfassen, der vom Parkplatz Fort Neipperg über einen unterirdischen Zugang, den wir ebenfalls schaffen, zugänglich ist.“
1 / 4 Das „entkernte“ alte Gebäude ohne Zwischenwände und Decken. Foto: Gerry Huberty
2 / 4 Von dem Gebäudeteil, der auf die Place de la Gare blickt, ist nur noch die Fassade erhalten, die unter Denkmalschutz steht. Foto: Gerry Huberty
3 / 4 Im Herzen der Insel des zukünftigen Sitzes der CFL schreitet die Baustelle gut voran. Foto: Gerry Huberty
4 / 4 Das historische Gebäude besteht aus zwei rechtwinklig zueinander stehenden Teilen. Foto: Gerry Huberty
Die Bauarbeiten begannen mit der Verbreiterung der Rue du Chemin de Fer zwischen November 2022 und Juli 2023. „Dann, im Sommer 2023, hat eine auf die Wiederverwendung von Materialien spezialisierte Firma eine Bestandsaufnahme durchgeführt“, sagt Stéphane Malvy. Dies ist ein Teil der Dimension „nachhaltige Entwicklung“ des Projekts. „Eines unserer Anliegen ist es, die CO₂-Bilanz des Projekts so weit wie möglich zu begrenzen und daher all den Beton zu erhalten, der in den 50er Jahren gegossen wurde“, ergänzt Roxane Prévost.
Langfristig wird sich dies auch in der Einrichtung des Systems „Eisbehälter“ zur Versorgung des Gebäudes mit Wärme und Kälte, der Installation von Photovoltaikanlagen, der Regenwassernutzung oder auch der „Smart Building“-Lösung für eine effiziente Verwaltung des Gebäudes im Alltag niederschlagen.
Nachdem die Lebensgrundlage im September 2023 auf dem Bahnhofsvorplatz errichtet worden war, konnte der Bau des Gebäudes direkt im Anschluss mit den Ausräumungs-, Abriss-, Erd- und Abschirmungsarbeiten beginnen.
Im Frühjahr 2025 sind die Rohbauarbeiten in vollem Gange. Hinter dem „Skelett“ der Fassade sind die Arbeiter der Unternehmensgruppe Félix Giorgetti, CDCL und Poeckes dabei, die verschiedenen Räume und Ebenen zu errichten. Der Gebäudeteil, der dem Bahnhofsvorplatz zugewandt ist, wird weiterhin sechs Stockwerke haben, der senkrecht dazu stehende Teil zehn. Zwischen diesen beiden Teilen bleibt der Kern des Gebäudes erhalten, mit seinem Wandgemälde im Erdgeschoss und der monumentalen Treppe zu den verschiedenen Stockwerken, die derzeit unter Denkmalschutz stehen.
Neben den offenen Büroflächen wird der zukünftige Sitz auch zahlreiche Räume für die Zusammenarbeit und ein großes Betriebsrestaurant im Zentrum der „CFL-Insel“ bieten.
Während also die beiden Teile des historischen Gebäudes erhalten bleiben, aber grundlegend umgebaut werden, ist auch ein Erweiterungsbau geplant. Ein Anbau wird auf dem bestehenden Teil parallel zu den Eisenbahngleisen aufgesetzt, und zwar genau zwischen dem 3. und 8.
Durch die Installation von Stahlkonstruktionen wird diese Erweiterung sogar den Bahnsteig 1 des Bahnhofs überragen. Zwischen dem bestehenden Gebäude und dem Erweiterungsbau wird ein dreistöckiges Atrium mit einem großen Innenhof für viel Licht sorgen.
Der erste Teil des Stahltragwerks, das die Erweiterung tragen soll, wird derzeit nur wenige Meter von den Oberleitungen der Bahngleise entfernt aufgestellt. Der Vorgang wird innerhalb eines Monats abgeschlossen sein. Der zweite Teil wird im nächsten Winter realisiert. Diese zunächst parallel verlaufende Erweiterung wird in einer Kurve enden, um sich an den Parkplatz Fort Neipperg „anzuschließen“.
Die Arbeiten werden noch lange dauern, um den Sitz der CFL am Place de la Gare wieder zum Leben zu erwecken. Die Bauarbeiten sollen bis zum Sommer 2027 dauern. Der Beginn des Einzugs ist für September 2027 geplant, der Umzug soll Ende desselben Jahres abgeschlossen sein.
Fast das gesamte Verwaltungspersonal der CFL, das derzeit auf Standorte verteilt ist, die der Konzern gemietet hat, wird in der neuen Zentrale zusammengeführt.
Bezüglich der Gesamtkosten des Projekts gibt Roxane Prévost keine Zahlen bekannt. „Dieses Projekt liegt, gemessen an seiner Komplexität, im Rahmen der Marktnorm“.
Dieser Artikel erschien zuerst bei Virgule . Übersetzung und Bearbeitung: Marco Meng.",22-05-2025,Luxemburger Wort
https://www.wort.lu/luxemburg/endlich-fertig-erste-einblicke-in-die-neue-lallinger-sporthalle/68206053.html,Endlich fertig: Erste Einblicke in die neue „Lallinger Sporthalle“,Am Mittwoch eröffnete offiziell das neue Centre Omnisports Henri Schmitz in Lankelz.,"Am Mittwoch eröffnete offiziell das neue Centre Omnisports Henri Schmitz in Lankelz.
Seit Mittwoch ist es offiziell eröffnet. Das COHS3. Was wie eine chemische Formel klingt, ist bekannter unter der Bezeichnung „Dritte Erweiterung der Lallinger Sporthalle“ – auch wenn das eigentlich nicht stimmt. Erstens handelt es sich, wie Bürgermeister Christian Weis (CSV) in seiner Ansprache etwas kratzbürstig betonte, um ein Zentrum aus mittlerweile vier großen Sporthallen und vielen Themenräumen mit weiteren Angeboten, und nicht, wie von Menschen die, Zitat: „nicht am selben Strang ziehen“ kolportiert, um eine „Halle“.
Zweitens befindet sich dieses Zentrum streng genommen gar nicht in Lallingen, sondern im Nachbarviertel Lankelz. Doch dieses Detail gerät schnell in Vergessenheit, wenn man an die Schlagzeilen zurückdenkt, die das Zentrum schon Jahre vor seiner Erweiterung gemacht hat: Mal ging es dabei um Verzögerungen am Bau , mal um explodierende Kosten und dazwischen auch mal um kleinere Aufreger wie etwa Lichter, die nachts an der Baustelle angeschaltet waren.
1 / 16 Die Eröffnung der dritten Erweiterung des Sportzentrums fand am Mittwochabend statt. Foto: Anouk Antony
2 / 16 Bürgermeister Christian Weis beschwerte sich über nicht namentlich genannte Personen, die nicht an einem Strang ziehen, falsche Zahlen zum Projekt nennen würden und von einer Halle statt eines Zentrums reden würden. Foto: Anouk Antony
3 / 16 Die neue Halle 3 hat einen synthetischen Belag und verfügt, genau wie die Halle 4, über Zuschauertribünen für 60 Personen. Somit eignen sich beide Hallen auch für Kompetitionen im Jugendbereich. Foto: Anouk Antony
4 / 16 Die neue Halle 4 hat einen Holzfußboden. Auch sie verfügt über Tribünen für 60 Personen und kann somit für Wettkampfaustragungen im Jugendbereich genutzt werden. Foto: Anouk Antony
5 / 16 Aus den oberen Stockwerken hat man ebenfalls Einsicht in die beiden neuen Hallen 3 und 4. Foto: Anouk Antony
6 / 16 Wie Architekt Luc Wagner vom Büro WW+ bei einem Rundgang durch das neue Gebäude erklärte, war es ein Anliegen bei der Planung, dass im Sinne der Transparenz aus allen Bereichen Einblick in die anderen Bereiche möglich ist. Hier der Blick von einem der Multisportsäle in die Halle 3. Foto: Anouk Antony
7 / 16 Der Kraftsportraum verfügt über Fenstertüren und kann somit um einen abgesicherten Außenbereich, der doppelt so groß ist wie der Innenraum, erweitert werden, vorausgesetzt, das Wetter spielt mit. Foto: Anouk Antony
8 / 16 Die frei stehende Boulderwand ist Architekt Luc Wagner zufolge ein Novum im Großherzogtum. Foto: Anouk Antony
9 / 16 Im Verwaltungsgebäude sind unter anderem auch die Büros des städtischen Sportamtes untergebracht. Foto: Anouk Antony
10 / 16 Den Mitarbeitern des Service des Sports steht diese Cafeteria zur Verfügung. Foto: Anouk Antony
11 / 16 Jeder der neun Sportvereine, die ihren Sitz im Zentrum haben, erhält solch ein Büro zur Bewältigung seiner Verwaltungsaufgaben. Foto: Anouk Antony
12 / 16 Der neue Trainingsraum des Escher Boxclubs. Foto: Anouk Antony
13 / 16 Der Eingangsbereich verbindet die einzelnen Gebäudeteile. Foto: Anouk Antony
14 / 16 Der ehemalige Eingangsbereich mit der Gedenktafel an den Escher Politiker Henri Schmitz wurde in den Neubau integriert. Foto: Anouk Antony
15 / 16 Zum Abschluss der Bildergalerie: Der Verweis, dass Esch/Alzette in diesem Jahr den Titel einer Europäischen Sportstadt trägt,... Foto: Anouk Antony
16 / 16 ... und natürlich ein Blick auf die Ehrengäste. Unter ihnen, der ehemalige Bürgermeister und Sportminister Georges Mischo (CSV). Foto: Anouk Antony
Doch damit ist nun Schluss, denn das Zentrum steht der Escher Sportwelt nun zur Verfügung. Kurzum: In Esch wird es demnächst wohl einen Dauerbrenner weniger unter den Aufregerthemen geben, denn das neue Sportzentrum ist eröffnet und das Thema ist damit ein für alle Mal vom Tisch.
Das Projekt wurde von einer Mannschaft des Escher Architektenbüros WW+ unter der Leitung von Luc Wagner und mit dem Ingenieurbüro Schroeder et Associés entworfen. Wagner betont, dass beim Bau Nachhaltigkeitskriterien wie ein Minimum an Bodenaushub, Holzbauweise und die Einbindung in die angrenzenden Wohnviertel eine wesentliche Rolle spielten.
Neun Escher Sportvereine erhalten hier ihren Vereinssitz. Dafür stehen ihnen Versammlungs- und Büroräume in einem Teil des Gebäudes zur Verfügung, in das auch das Sportamt der Stadt Esch und der Service Médico-Sportif einziehen werden. Neben den beiden neuen Sporthallen, die jeweils über Tribünen für bis zu 60 Zuschauer verfügen, gibt es auch mehrere Themensporträume, etwa für Fitness, Boxen oder andere Kampfsportarten. Einzigartig in Luxemburg ist eine frei stehende Kletterwand, die beim Bouldern umrundet werden kann. Die Buvette bleibt bestehen. Zusätzlich soll demnächst eine öffentliche Ausschreibung für die Betriebsführung eines Restaurants im Sportzentrum stattfinden.
Die Gesamtkosten für die Erweiterung belaufen sich laut Angaben der Stadt auf 56,2 Millionen Euro. Davon entfallen 27,2 Millionen auf den Gebäudeteil mit den beiden neuen Sporthallen und 9,1 Millionen auf das Verwaltungsgebäude. In den Kampf- und Multisportbereich wurden 6,8 Millionen investiert. Der separate Boxsportbereich schlägt mit 2,4 Millionen Euro zu Buche, der Kraftsportbereich mit 2,5 Millionen Euro. In die Außenanlagen, die auch den Anwohnern zugutekommen sollen und zu denen auch zwei neue Spielplätze gehören, fließen 2,2 Millionen Euro.
Oder doch nicht? Schöffe André Zwally (CSV) ließ in seiner Rede durchblicken, dass die Erweiterung zwar nun fertig ist, die Sanierung der alten Halle 1 aus dem Jahr 1975 aber noch ansteht. Einen genauen Zeitrahmen für die Sanierung und Erweiterung gebe es zwar noch nicht, aber noch in dieser Mandatsperiode wolle man ein entsprechendes Konzept vorlegen. Es bleibt also auch in Zukunft spannend rund um die „Lallinger Sporthalle“, pardon, das „Centre Omnisport Henri Schmitz“ - der Namensgeber war lange Jahre Schöffe - in Lankelz.",21-05-2025,Luxemburger Wort
https://www.wort.lu/wirtschaft/cargolux-tankt-fuer-microsoft-nachhaltig/67937210.html,Cargolux tankt für Microsoft nachhaltig,Über einen Zeitraum von drei Jahren soll der Biosprit zu einer Einsparung von 66.000 Tonnen CO₂ führen.,"Über einen Zeitraum von drei Jahren soll der Biosprit zu einer Einsparung von 66.000 Tonnen CO₂ führen.
Cargolux und der Speditionspartner AIT Worldwide Logistics haben in Zusammenarbeit mit Microsoft für den Transport ihrer Server-Racks den größten Vertrag über Nachhaltigen Treibstoff (SAF) in ihrer Geschichte unterzeichnet. Über einen Zeitraum von drei Jahren soll das bis 2027 zu einer Einsparung von 66.000 Tonnen CO₂ führen, teilt die Luxemburger Luftfrachtgesellschaft am Dienstag mit.
Hergestellt und geliefert wird der SAF von Diamond Green Diesel. Er basiert auf gebrauchtem Speiseöl und Talg - ohne Palmöl oder Derivate. Beigefüllt wird der Biokraftstoff am George Bush Intercontinental Airport in Houston. Diamond Green Diesel ist der größte Hersteller von erneuerbarem Kraftstoff in Nordamerika und der zweitgrößte der Welt. Eigenen Angaben nach reduziert der in der Anlage in Texas hergestellte SAF die Treibhausgasemissionen um bis zu 80 Prozent im Vergleich zu herkömmlichem Dieselkraftstoff.
„Die Zusammenarbeit in unserem gesamten Ökosystem der Lieferkette ist von entscheidender Bedeutung, wenn wir die Nachhaltigkeitsziele von Microsoft weiter vorantreiben wollen. Indem wir zusammenarbeiten, um die Produktion und den Einsatz von SAF zu erhöhen, können wir dazu beitragen, die Emissionen kosteneffizient zu senken und das Potenzial für eine stärkere Nutzung alternativer Kraftstoffe im gesamten Transportwesen zu erhöhen“, erklärt dazu der Microsoft-Manager Colin Todd.",20-05-2025,Luxemburger Wort
https://www.wort.lu/politik/tihange-3-und-doel-4-luxemburg-kritisiert-belgiens-atomplaene/67449470.html,Tihange 3 und Doel 4: Luxemburg kritisiert Belgiens Atompläne,"Belgien hat entschieden, die Laufzeiten seiner Atomreaktoren bis 2035 zu verlängern. Aus Luxemburg gibt es bereits erste Reaktionen darauf.","Belgien hat entschieden, die Laufzeiten seiner Atomreaktoren bis 2035 zu verlängern. Aus Luxemburg gibt es bereits erste Reaktionen darauf.
Eigentlich wollte Belgien aus der Atomkraft aussteigen. Doch jetzt hat das belgische Parlament mehrheitlich beschlossen, ein Gesetz zu kippen, in dem der Atomausstieg für 2025 festgeschrieben war.
Die Laufzeiten der Reaktoren Tihange 3 und Doel 4 wurden bereits bis 2035 verlängert. Nun könnten auch weitere Reaktoren im Königreich neu gebaut werden. Der belgische Energieminister Mathieu Bihet begründete diese Entscheidung damit, dass die Kernenergie ein realistisches und widerstandsfähiges Energiemodell für die Zukunft sei. Allein die belgischen Grünen von „Ecolo-Groen“ stimmten gegen den Entschluss – allerdings ohne Erfolg.
In Luxemburg verhallt diese Ankündigung nicht unbemerkt. Die Déi Gréng-Abgeordnete Joëlle Welfring reagierte am selben Tag in einer Pressemitteilung: „Was Belgiens Energieminister Mathieu Bihet als historischen ‚Turning Point‘ feiert, ist in Wahrheit ein Irrweg. Atomenergie kann keine nachhaltige Option für Europas zukünftige Energieversorgung sein. Sie macht Europa abhängig von Uranimporten aus autokratischen Drittländern.“
Atomenergie kann keine nachhaltige Option für Europas zukünftige Energieversorgung sein.
Zudem sei nach wie vor nicht geklärt, wie die radioaktiven Abfälle sicher gelagert werden sollen – ein Problem, mit dem sich in der Folge vor allem die zukünftigen Generationen auseinandersetzen müssten. Doch nicht nur die Belgier würden sich nach Welfrings Auffassung mit dieser Gesetzesänderung ein Problem schaffen: „Hinzu kommt, dass mit Tihange 3 ein Reaktor nur 80 Kilometer von Luxemburg entfernt liegt und somit im Ernstfall eine ernstzunehmende Bedrohung für unsere Sicherheit darstellt.“
Auch ihre Parteikollegin Jessie Thill, sieht die belgische Hinwendung zur Atomenergie kritisch: „Atomkraftwerke sind nicht nur teuer und riskant – sie sind auch anfällig für klimatische Extrembedingungen. Wie das Beispiel Cattenom zeigt, können sie bei Hitzeperioden und niedrigen Wasserständen nicht zuverlässig betrieben werden.“
Auch Roger Spautz von Greenpeace Luxemburg sieht in der verlängerten Reaktorlaufzeit sowohl ein finanzielles, als auch ein sicherheitspolitisches Problem, das möglicherweise auch Luxemburg betreffen könnte.
„Die Gesetzesänderung in Belgien ist in erster Linie eine politische Ankündigung“, betont er. Doch: „Eine Laufzeitverlängerung für alte Atomkraftwerke in Belgien ist riskant und dürfte sehr teuer werden, da das Sicherheitsniveau dieser alten Reaktoren an neue Standards angepasst werden muss. Mit zunehmender Lebensdauer verringern sich die Sicherheitsmargen und das Unfallrisiko steigt.“
In Frankreich und Großbritannien sehe man bereits, wie die Kosten für das Bauen neuer Reaktoren „explodieren“ würden, obwohl die Reaktoren nicht einmal der geplanten Fristen fertig würden.",16-05-2025,Luxemburger Wort
https://www.wort.lu/politik/wie-sozial-ist-die-csv-heute-noch/67221444.html,Wie sozial ist die CSV heute noch?,"Eine Politik im Zeichen der sozialen Verantwortung sollte feste Prinzipien haben, meint Gastautor und CSV-Politiker Paul Galles.","Eine Politik im Zeichen der sozialen Verantwortung sollte feste Prinzipien haben, meint Gastautor und CSV-Politiker Paul Galles.
Florian Javel, Paul Galles
Der Autor ist Abgeordneter der CSV und Schöffe der Stadt Luxemburg.
Gastbeiträge spiegeln die jeweilige Meinung ihrer Autoren wider, nicht die der Redaktion. Sie sind kein Teil der regulären Berichterstattung und Themenplanung des „Luxemburger Wort“.
In letzter Zeit wird immer wieder die Frage gestellt, wie sozial die CSV noch sei. Dies ist eine Antwort aus einem ganz persönlichen Blickwinkel: Auf welchen Fundamenten machen wir Politik?
Die Chrëschtlech-Sozial Vollékspartei CSV hat sich in ihrer Geschichte stets an der Soziallehre ausgerichtet. Weit entfernt davon, eine Klientelpartei zu sein, die sich an den Partikularinteressen einzelner Gesellschaftsgruppen ausrichtet, behält sie das Wohlergehen und den Zusammenhalt aller im Blick. Daraus ergeben sich eine Haltung und eine inhaltliche Ausrichtung.
Welche Haltung sollte uns leiten? Die Soziallehre sagt klar, dass alle Menschen uns gleichermaßen viel am Herzen liegen, unsere Politik soll demnach so etwas wie Wertschätzung für jeden Menschen atmen. Vor vielen Jahren hat mir ein beeindruckender Franziskanerpater gesagt, welche Frage zum Grundkriterium seines Lebens geworden ist: „Sind die Armen deine Freunde?“ Ich bin weit entfernt, diesem Anspruch zu genügen, aber es bleibt meine inspirierende Grund-Maxime.
Die christliche Soziallehre spricht aber nicht nur von der nötigen Haltung, sondern auch inhaltlich von den vier großen Prinzipien Personalität, Gemeinwohl, Solidarität und Subsidiarität, zu denen sich heute die Nachhaltigkeit gesellt hat. Sie müssen unserer Politik zugrunde liegen und sich durch alle Politikbereiche ziehen.
Zum einen geht es auch um Armutsbekämpfung und eine transversale nationale Strategie, die eine gut ausgeglichene Balance von Lohn-, Steuer-, Arbeits- und Sozialleistungspolitik garantieren muss. Und zum anderen stehen diese fünf Prinzipien über allen einzelnen Ressorts.
Der Ausgleich verschiedener Interessen, vor allem die Berücksichtigung der Bedürfnisse der Schwächsten in der Gesellschaft, bilden die Grundlage eines Sozialstaates.
Wie kann das gute Zusammenleben aller gelingen? Welche sozialen Strukturen braucht eine Gesellschaft, damit alle Menschen gut in ihr leben können? Und wie behalten die sozialen Fragen im Nachhaltigkeitsdreieck Ökologie-Ökonomie-Soziales ihre Bedeutung?
Das sind die fundamentalen Fragen, mit denen sich eine dem Sozialstaat verpflichtete Volkspartei ständig beschäftigen und auf die sie immer wieder Antworten finden muss. Denn der Ausgleich verschiedener Interessen, vor allem die Berücksichtigung der Bedürfnisse der Schwächsten in der Gesellschaft und derer, die riskieren ausgegrenzt zu werden, bilden die Grundlage eines Sozialstaates.
Das Prinzip der Personalität ist zentral für die Soziallehre und der normative Angelpunkt, aus dem sich alle anderen ableiten: Die Würde des Menschen als Person ist stets zu achten und zu schützen – sie ist unteilbar und unantastbar, kann nicht verhandelt oder verkauft werden.
Das Gemeinwohlprinzip hat dagegen das Wohlergehen der ganzen Gemeinschaft zum Ziel und geht über das Befinden einzelner Menschen hinaus. Dazwischen zu vermitteln, ist Aufgabe der Politik. Denn damit ist eng die Frage nach Gerechtigkeit verbunden, die wesentlich zu christlich motiviertem politischem Handeln gehört und immer wieder neu erstritten werden muss.
Sich solidarisieren heißt auch, sich für Fremde einzusetzen und sich der gemeinsamen Menschheitsfamilie zu erinnern.
Ob eine Gesellschaft gerecht ist, erweist sich erst, wenn man sie mit der Brille der gesellschaftlich Ausgeschlossenen, der Benachteiligten und sozial Abgewerteten beurteilt. Diesem Blick werden die kürzlich erfolgten Maßnahmen gerecht, wie die steuerlichen Entlastungen für Alleinerzieher und die Steuerklasse 1a sowie die Erhöhungen der Energieprämie und der Teuerungsrate für die, die es für ein würdiges Leben brauchen.
Begrüßenswert ist auch, dass verschiedene Sozialhilfen nicht mehr beantragt werden müssen, sondern der Staat sie den Bezugsberechtigten anbietet. Bittsteller werden so zu Anspruchsberechtigten.
Das dritte Prinzip ist das der Solidarität: Weil alles mit allem verbunden ist, sind auch alle füreinander verantwortlich. Das schrieb auch der verstorbene Papst Franziskus in der Laudato Sì. Dieses sozial-ethische Prinzip darf sich niemals nur auf die eigene Familie oder eine geschlossene Gruppe reduzieren. Sonst verliert es seine Qualität und verkommt zum Gruppenegoismus oder Nationalismus.
Sich solidarisieren heißt auch, sich für Fremde einzusetzen und sich der gemeinsamen Menschheitsfamilie zu erinnern – weil alle auf dem gleichen Planeten Erde leben, voneinander abhängig und füreinander verantwortlich sind.
Die weiterhin hohen Ausgaben für die Kooperationspolitik sind ein Zeichen an die Menschen, die wenig haben und Anteil an unserem Wohlstand haben sollen. Denn nicht zuletzt ist der subsidiär ausgerichtete Staat dazu da, die Person und die kleineren Einheiten in ihrer Eigentätigkeit zu fördern, ohne ihnen ihre Möglichkeiten zu nehmen, sich selbst zu helfen – das Hilfsangebot im Sinne der „Hilfe zur Selbsthilfe“.
Und schließlich verknüpft die christliche Sozialethik mit dem Prinzip der Nachhaltigkeit Entscheidungen mit ihren langfristigen Folgen: Es fragt danach, ob der heutige Wohlstand auf Kosten der sozialen und ökologischen Existenzbedingungen anderer Menschen aufgebaut ist.
Hinterlassen wir zukünftigen Generationen eine Gesellschaft und eine Erde, die lebenswert sind? Bauen wir unseren heutigen Wohlstand auf Kosten der sozialen und ökologischen Existenzbedingungen anderer und zukünftiger Menschenleben auf? Die Debatte um die langfristige Absicherung der Renten für kommende Generationen ist ein Kernpunkt dieses Prinzips.
Es gibt viele Begriffe, um diese Art der Politik zu beschreiben. Mal wird von einem „dritten Weg“ zwischen Staatsräson und Individualität gesprochen, mal von Ordoliberalismus, mal von an christlichen Werten inspirierter Soziallehre. Gemeinsam ist diesen Umschreibungen die Kunst des Gleichgewichts.
Ob eine Gesellschaft gerecht ist, erweist sich erst, wenn man sie mit der Brille der Benachteiligten beurteilt.
Die Politikerinnen und Politiker, die für die Zukunft ihre Spuren zum Wohle der Menschen hinterlassen werden, sind nicht jene, die ein bestimmtes Interesse oder einen partikularen Politikbereich gegen andere durchsetzen – z. B. das Klima hinter den Wirtschaftsinteressen vergessen und umgekehrt oder nur die eigene Nation wieder groß machen wollen.
Es sind jene, die den weiten Blick haben, verschiedene Krisen gleichzeitig zu bedenken und übergreifende Lösungsvorschläge formulieren zu können, eben jene, die die Kunst des gerechten Gleichgewichts beherrschen.",15-05-2025,Luxemburger Wort
